Date,SPX,VIX,DJIA,RUSSELL2K,Nasdaq,Oil,Gold,Silver,Yen,FTSE,NYSE Composite,SPX total Return,MSACSR,RSXFS,CORESTICKM159SFRBATL,UNRATE,LNU02026631,LNS13026638,NILFWJN,FRBATLWGT12MMUMHWGJST,LNS11300060,GS10,BAA10Y,DGS2,DGS5,AAA10Y,DGS30,DGS3MO,BAMLH0A0HYM2EY,BAMLH0A3HYCEY,BAMLH0A0HYM2,CSUSHPISA,NASDAQCOM,EMVOVERALLEMV,EMVMACROINTEREST,EMVMONETARYPOL,EMVMACROBUS,UMCSENT,MICH,USALOLITONOSTSAM,SAHMREALTIME,JHGDPBRINDX,FRBKCLMCILA,FRBKCLMCIM,DCOILWTICO,PPIACO,PPORKUSDM,WPU08,APU0000713111,APU0000703112,ICSA,CCSA,FEDFUNDS,CPIAUCSL,M2SL,PSAVERT,REAINTRATREARAT10Y,VIXCLS,DFF
7/1/2011,0,8.729999542,-271.0996094,-30.39996338,-17.14013672,0.279998779,126,5.279998779,-2.979995728,-130.5,-239.659668,-45.57983398,0.1,-235,0.1245743,-0.1,-45,-6,-6,0,-0.3,0,0.007409091,-0.003954545,-0.039,-0.058818182,0.037772727,0.000227273,-0.068636364,-0.024090909,-0.055454545,-0.132,122.8127727,6.43348,3.66849,0.8165,0.21672,-7.8,-0.4,-0.256101204,0.03,-2.9,-0.00505,-0.41907,1.039409091,0.7,2.37,0.2,0.1,0.044,-5650,-20150,-0.02,0.589,165.6,0.2,0.08168536,0.074318182,-0.021032258
8/1/2011,0,6.370000839,-529.7099609,-70.22003174,-176.9199219,-6.88999939,200.1999512,1.607002258,-1.029006958,-420.7001953,-551.0498047,-119.3000488,-0.2,598,0.2333476,0,-5,-142,-50,0,0.2,-0.7,0.302195652,-0.176065217,-0.519695652,0.134608696,-0.619195652,-0.013152174,1.000316206,2.035197628,1.555889328,-0.421,-305.9524565,35.59488,8.68212,15.8166,1.03266,-7.9,0.1,-0.216412188,0,0,-0.07636,-0.08344,-10.97045652,-1.4,6.109782609,1.1,-0.004,0.001,-3100,-5600,0.03,0.711,191,0,-0.17897744,15.80163043,0.02483871
9/1/2011,1,11.33999825,-700.1503906,-82.65002441,-164.0600586,-9.61000061,-208.0999756,-11.65800095,0.064002991,-266,-736.7402344,-145.9899902,-0.2,3581,0.0698394,0,-48,-36,-201,0,-0.1,-0.32,0.236542443,-0.019006211,-0.120828157,0.048343685,-0.468923395,-0.010538302,0.507411067,1.33798419,0.685019763,-0.641,19.513147,-32.7668,-10.06992,-12.95025,-0.98724,3.7,-0.2,-0.113857468,-0.03,0,-0.02477,0.09459,-0.817805383,0.5,-14.47049689,-0.4,-0.01,0.049,8250,26750,-0.02,0.491,20.7,-0.3,-0.18003603,1.500869565,-0.011806452
10/1/2011,0,-13,1041.629883,96.90002441,269.0100098,13.99000549,103.7999268,4.296001434,-1.025001526,415.7001953,771.7299805,211.0200195,-0.3,2137,0.1145502,-0.2,29,-150,122,0.1,-0.2,0.17,-0.075738095,0.069071429,0.16102381,-0.283952381,-0.054380952,0.005190476,0.376688312,0.824935065,0.233116883,-0.716,70.64571429,1.58608,-1.37565,-4.84153,0.10017,1.3,-0.1,0.0164842,-0.03,-3.4,0.11145,0.14129,0.807142857,-2.6,3.923333333,1.5,0.029,0.008,-15350,-41150,-0.01,0.153,33.8,-0.1,-0.11637639,-3.700952381,-0.013354839
11/1/2011,1,-2.159999847,90.66992188,-3.640014648,-64.06982422,7.169998169,21.30004883,-1.606002808,2.220001221,-38.80029297,-78.87988281,-4.729980469,-0.3,1248,-0.0006479,-0.2,-3,-169,154,0,0.2,-0.14,-0.095,-0.027,-0.1535,0.032,-0.1125,-0.005,-0.451233766,-0.35538961,-0.302207792,-0.8,11.50714286,-7.40278,-1.95749,-0.55896,-0.29913,2.9,0,0.12876186,-0.17,0,0.14708,0.08683,10.83809524,0.3,-6.774761905,-0.5,0.039,0.023,-13150,-49100,0.01,0.419,50.5,0.1,0.03850704,-0.887142857,0.010354839
12/1/2011,1,-4.399999619,171.8798828,3.5,-15.19018555,-1.529998779,-179.6999512,-4.855998993,-0.301002502,66.89990234,-7.470214844,21.85986328,-0.4,741,0.2071331,-0.1,20,-43,-215,0,0.1,-0.03,0.147880952,0.003642857,-0.016571429,0.090047619,-0.033119048,-0.002571429,-0.101363636,0.234545455,-0.089545455,-0.478,-4.619047619,0.88398,-0.01381,1.17667,-0.04658,6.2,-0.1,0.194043703,-0.17,0,0.02593,0.09764,1.402380952,-1.6,-1.94452381,0.5,-0.033,0.022,-12250,-79100,-0.01,0.054,47.5,0.8,0.00739878,-6.894285714,-0.009387097
1/1/2012,1,-3.959999084,415.3505859,51.90002441,208.6901855,0,0,0,-1.298995972,109.300293,361.4501953,96.75,0,2883,0.0680786,-0.2,20,-286,20,0.1,-0.1,-0.01,-0.010380952,-0.016642857,-0.056428571,-0.065547619,0.043619048,0.023071429,-0.697878788,-1.053441558,-0.681580087,-0.067,142.125,-1.29315,1.33636,-1.06731,0.46927,5.1,0.2,0.193995365,-0.03,1.7,-0.00425,0.12025,1.710642857,0.9,0.367857143,0.5,-0.002,0.084,750,-122150,0.01,0.619,73.2,0.2,0.0016322,-4.819619048,0.010322581
2/1/2012,1,-1.010000229,319.1601563,18.11999512,153.0498047,8.239997864,144.0999756,6.708000183,4.120002747,189.8999023,274.7602539,97.54003906,-0.5,4651,-0.0977373,0,5,-59,-8,0,0,0,-0.0875,0.0375,-0.004,-0.0045,0.083,0.0575,-0.583809524,-1.238571429,-0.590952381,-0.074,185.1855,-3.58516,-1.6534,-1.56344,-0.39084,0.3,0,0.136028535,0.07,0,0.14927,0.13608,1.9305,0.9,2.279047619,1.5,0.016,-0.058,-14500,-69500,0.02,0.487,52.4,-0.1,-0.12424948,-1.8075,0.02185762
3/1/2012,0,-2.930000305,259.9697266,19.35998535,124.6801758,-4.050003052,-40.59997559,-2.113998413,2.379997253,-103,93.68945313,77.43994141,0.1,1409,0.1065665,-0.1,-41,-58,-33,0,0,0.2,-0.114045455,0.066545455,0.186272727,-0.064454545,0.172363636,-0.007909091,-0.108509317,-0.430496894,-0.281242236,1.371,106.9354091,-2.19535,0.673,0.59461,0.27613,0.9,0.6,0.05375175,0.03,0,0.03677,-0.04886,3.953727273,2.6,-1.715738095,2,0.013,0.069,3350,-44950,0.03,0.478,44.9,0.3,0.14738588,-2.253227273,0.02298109
4/1/2012,0,1.649999619,1.58984375,-13.41998291,-45.20996094,0,0,0,-2.510002136,-30.70019531,-87.86962891,-15.25,0,-2026,0.0690351,0,66,-119,124,0,-0.1,-0.12,0.080497835,-0.052640693,-0.122510823,0.094025974,-0.097077922,-0.000281385,0.064652174,0.121282609,0.170456522,1.25,-0.814409091,-0.74253,-0.61559,-0.35707,-0.372,0.2,-0.7,-0.025163143,0.03,2.2,0.01934,-0.15139,-2.836727273,-0.5,-4.837,0.6,-0.001,-0.018,15150,-13800,0.01,0.38,54,0.3,0.02540882,1.655727273,0.01255914
5/1/2012,1,6.909999847,-820.1796875,-55.05999756,-219.0200195,-16.48999786,-106.7000732,-4.728002548,-1.367996216,-416.8999023,-655.1000977,-145.1699219,-0.2,-795,-0.0041085,0,-39,30,-117,0,0,-0.25,0.124502165,-0.006904762,-0.132943723,0.08961039,-0.253376623,0.005735931,0.034043478,0.192630435,0.179978261,1.001,-134.6924091,6.90518,-0.24366,-0.15019,0.01603,2.9,-0.2,-0.083002429,0.04,0,-0.02934,-0.13145,-8.666454545,-1.8,-0.700227273,1.9,-0.139,-0.003,-8250,5000,0.02,-0.474,43.8,0,-0.28186771,3.178818182,0.016473118
6/1/2012,1,-6.979999542,486.6396484,36.66998291,107.7099609,-1.569999695,40.90002441,-0.160999298,0.8279953,250.300293,337.8798828,93.54003906,0.1,-3705,0.0510625,0,9,25,255,0,0.1,-0.18,0.132640693,0.006904762,-0.05038961,0.019437229,-0.232813853,0.001883117,0.393320158,0.688142292,0.457885375,0.874,-50.054329,0.39516,1.84831,2.70002,0.27698,-6.1,0.1,-0.104287483,0.03,0,-0.10187,0.03905,-12.35121212,-2.1,12.71972727,0,-0.003,0.012,5700,-3600,0,-0.189,70.9,0,0.03907093,0.129134199,0.005860215
7/1/2012,1,1.850000381,128.5898438,-11.54998779,4.469970703,0,0,0,-1.708999634,64.09960938,62.09033203,32.83007813,-0.2,1635,0.0209063,0,12,-116,-48,0,-0.1,-0.09,-0.052857143,-0.043809524,-0.091904762,-0.149047619,-0.108095238,0.005714286,-0.504545455,-0.883636364,-0.416363636,0.64,69.75952381,-2.7342,-1.04724,-2.13991,0.17741,-0.9,-0.1,-0.079607525,0.07,0.3,-0.00209,-0.04537,5.591904762,0.3,2.598,-1.2,0.004,0.078,-6700,-18650,0,0.066,52.5,-0.9,-0.00667498,-3.568571429,-0.005215054
8/1/2012,1,-1.460000992,82.16015625,25.15002441,127.4399414,11.51000214,81.09997559,3.790000916,0.429000854,76.20019531,151,53.97998047,0,4729,-0.0897899,-0.1,1,-30,495,-0.1,0,0.15,-0.11610766,0.020600414,0.094389234,-0.071614907,0.180869565,0.005465839,-0.342687747,-0.406679842,-0.431956522,0.61,112.552236,-3.30692,-0.09323,0.66878,-0.27927,2,0.6,-0.030635373,-0.04,0,0.0901,-0.0383,6.236066253,2.6,-8.091304348,1.6,-0.018,-0.094,750,500,-0.03,1.328,69.5,-0.3,-0.00525875,-1.872815735,-0.024193548
9/1/2012,0,-1.739999771,346.2900391,25.35998535,49.27001953,-4.279998779,86.5,3.146997452,-0.568000793,30.60009766,236.0698242,63.32983398,-0.1,2714,0.0480753,-0.3,-35,-136,-194,0.1,0.1,0.04,-0.110709382,-0.013432494,-0.044965675,-0.034851259,0.110709382,0.002654462,-0.321511387,-0.620766046,-0.311614907,0.629,104.1361098,-0.50307,1.66613,1.33965,-0.30882,4,-0.3,0.029742126,-0.13,0,-0.01545,0.04281,0.382379863,1.7,-17.6102746,0.6,-0.015,0.033,8550,8150,0.01,1.097,79.5,0.5,-0.10917236,-0.404828375,0.012075269
10/1/2012,1,2.870000839,-340.6699219,-18.72003174,-139,-5.950004578,-53.59997559,-2.229000092,1.722000122,40.60009766,-29.59960938,-46.41992188,0.4,548,-0.012868,0,16,-27,-266,0,0.1,0.03,-0.280325815,0.021879699,0.03962406,-0.043057644,0.018897243,-0.000501253,-0.09034632,-0.128463203,-0.123701299,0.692,-76.54072682,1.00904,-0.43679,-1.00629,0.1119,4.3,-0.2,0.066391514,-0.03,1,0.11202,0.03603,-5.022379863,-0.9,10.94679634,-1.2,0.042,0,-13300,-38150,0.02,0.623,66.5,0.6,0.0760849,0.991453634,0.014053763
11/1/2012,1,-2.730000496,-70.87988281,3.190002441,33.01000977,2.670005798,-6.599975586,0.916000366,2.467002869,84.09960938,39.02929688,14.31005859,-0.3,1032,-0.0110836,-0.1,-35,-93,282,0,-0.4,-0.1,0.018404762,-0.009142857,-0.043571429,0.125952381,-0.09697619,-0.011261905,0.174090909,0.291363636,0.221363636,0.985,-119.2466667,-1.61322,-2.47196,-2.33333,0.43222,0.1,0,0.086539952,0,0,0.01755,-0.20679,-2.959875776,-1.7,-1.817598344,2.8,-0.057,0.151,32750,50000,0,-0.389,70.3,0.9,0.08743519,0.425714286,0.00227957
12/1/2012,1,2.150000572,78.55957031,27.42999268,9.270019531,2.909996033,-36.09997559,-3.03099823,3.808998108,31,183.0800781,22.61987305,-0.1,1474,-0.0862564,0.2,10,-39,-105,0,0.2,0.07,0.052,-0.011,0.031,0.0865,0.08,-0.0235,-0.335363636,-0.585090909,-0.372590909,0.918,62.7767619,0.8606,1.22963,0.50175,-0.1362,-9.8,0.1,0.108997021,0.13,0,-0.05072,0.11789,1.328071429,-0.3,2.121328321,1.6,0.009,-0.095,-42250,-136050,0,-0.028,122.1,2.2,-0.1666404,0.642595238,0.003849462
1/1/2013,1,-3.740000725,756.4404297,52.74005127,122.619873,5.669998169,-14.20007324,1.161998749,5.061004639,379.1000977,451.2001953,129.7199707,-0.5,2648,-0.0414334,0.1,-17,5,-91,0,-0.3,0.19,-0.08897619,0.008238095,0.109238095,-0.048642857,0.19697619,0.004285714,-0.293272727,-0.698090909,-0.418318182,1.324,122.1213333,1.20253,0.93708,2.99815,0.32039,0.9,0.1,0.12696207,0,21.3,0.07161,-0.13813,6.897166667,1,2.770576441,4.2,-0.093,0.327,-6000,-57450,-0.02,0.458,23.2,-6,0.25677887,-3.839261905,-0.021935484
2/1/2013,1,1.230000496,193.9101563,9.019958496,18.06005859,-5.439994812,-82.90002441,-2.939998627,1.281997681,83.89990234,-25.99023438,35.76000977,0.1,5323,0.0777199,-0.3,25,-38,135,0.1,-0.1,0.07,0.043107769,0.002130326,0.041077694,0.029774436,0.084786967,0.024661654,0.113272727,-0.141909091,0.074818182,0.958,43.29982456,1.17978,-1.7155,-0.62334,-0.53177,3.8,0,0.129820478,-0.03,0,0.08547,0.10886,0.552280702,1.8,0.28679198,2.4,-0.024,-0.028,0,-74000,0.01,1.258,18.4,-0.2,0.08769876,0.567393484,0.002419355
3/1/2013,1,-2.81000042,524.0498047,40.42999268,107.3300781,5.180000305,17.10009766,-0.103000641,1.976997375,50.90039063,238.3203125,100.130127,0.1,-3140,-0.0461145,-0.2,50,-201,-102,0,0,-0.02,0.034368421,-0.011368421,-0.027815789,0.062368421,-0.002763158,-0.011947368,-0.204095238,-0.330190476,-0.188714286,2.178,66.95384211,-0.83676,1.72031,0.27586,0.02245,1,-0.1,0.109134276,-0.04,0,-0.11173,0.01908,-2.370447368,-0.3,-9.719649123,2.9,-0.003,-0.047,-1200,-20950,-0.01,-0.655,57,0.1,-0.12175946,-1.041131579,-0.001451613
4/1/2013,1,0.820000648,261.2597656,-4.079956055,61.27001953,-3.770004272,-122.6000977,-4.148000717,3.583999634,18.39990234,169.8398438,53.36987305,0.2,-1928,-0.1644706,0.1,-88,11,-242,-0.1,0,-0.2,-0.065181818,-0.023727273,-0.108045455,-0.000909091,-0.229772727,-0.027,-0.170995671,-0.314264069,-0.040194805,1.556,15.18481818,-2.12043,-0.7774,-1.32886,0.0333,-2.2,-0.1,0.102180135,-0.06,-18.09,0.11669,-0.01735,-0.917136364,-0.5,4.58969697,2,0.071,-0.064,-4550,3700,0.01,-0.485,28,0.3,-0.0745526,0.935772727,0.001451613
5/1/2013,0,2.779998779,275.7705078,36.69000244,127.119873,-1.489997864,-79.59997559,-1.915998459,3.236000061,153,25.38964844,66.04003906,0.2,2393,-0.0276349,-0.1,-7,-101,298,0,0.2,0.17,-0.034090909,0.018181818,0.130454545,-0.009090909,0.18,-0.015909091,-0.244822134,-0.420849802,-0.38583004,1.331,189.0236364,-0.78396,0.3415,1.46259,-0.15289,8.1,0,0.101186888,0.1,0,0.04834,0.08366,2.488181818,0.6,11.22,-2.4,0.051,0.043,500,-29250,-0.04,0.096,34.7,0.2,0.00482065,-0.473636364,-0.035967742
6/1/2013,1,0.560001373,-205.9707031,-6.670043945,-52.65991211,4.589996338,-168.7999268,-2.777000427,-1.720001221,-367.6000977,-189.5791016,-38.80004883,-0.5,1216,-0.0311781,0,55,-63,-112,0,0,0.37,0.092272727,0.083045455,0.362590909,0.0045,0.287272727,0.006409091,1.017246377,1.300351967,0.679834369,1.349,-23.63395455,1.87893,3.09965,4.07839,0.14465,-0.4,-0.1,0.079815977,0.03,0,0.07571,-0.0618,1.262954545,0.2,8.933636364,-2.4,-0.094,0.071,-3150,-19450,-0.02,0.552,57.7,0.1,0.24708498,3.777863636,-0.015365591
7/1/2013,0,-3.410000801,589.9404297,67.7800293,223.1201172,8.470001221,88.59997559,0.166000366,-1.363998413,405.6000977,446.1396484,145.0600586,1.4,2453,-0.0087399,-0.2,43,-136,-88,0,0,0.28,-0.149545455,0.007409091,0.199681818,-0.207681818,0.205,-0.015045455,-0.045507246,-0.206873706,-0.241138716,1.405,142.9694091,-1.84424,-2.09048,-3.66171,0.17529,1,0.1,0.048107512,-0.03,-9.11,0.06674,0.02749,8.898409091,0.1,0.346818182,-0.8,0.028,0.077,1400,27450,0,0.455,39.7,-0.2,0.31868729,-3.296954545,-0.001086022
8/1/2013,1,3.56000042,-689.2304688,-34.35998535,-36.5,2.620002747,83.69995117,3.845998764,0.134002686,-208.2001953,-288.1699219,-86.76000977,0,-977,0.0463412,-0.1,-100,115,-242,0.1,-0.2,0.16,-0.053181818,0.015454545,0.117272727,0.043181818,0.152727273,0.008181818,0.034554865,0.098778468,-0.066004141,1.361,80.21772727,-1.63889,-0.75368,-1.14726,-0.36778,-3,-0.1,0.02802697,-0.07,0,-0.01317,-0.02975,1.901818182,-0.2,-2.325909091,1.7,-0.001,-0.005,-12600,-85850,-0.01,0.556,58.2,0,-0.07131235,0.235454545,-0.009677419
9/1/2013,1,-0.409999847,319.3603516,62.89001465,181.6098633,0,0,0,-0.322998047,49.30029297,350.5800781,91.2199707,-0.1,122,-0.0237991,0,25,-194,-165,-0.1,0,0.07,-0.031272727,0.047636364,0.075545455,0.0255,0.029272727,-0.027636364,-0.037142857,0.003333333,-0.108095238,1.262,91.33336364,5.74276,0.92765,1.44419,0.34854,-4.6,0.3,0.01112344,-0.03,0,0.05052,-0.00525,-0.283227273,-0.3,-4.392488038,0.4,-0.021,0.048,-19400,-38650,0,0.088,60.6,0.1,0.06576582,0.482,-0.002903226
10/1/2013,1,-2.850000381,416.0800781,26.35998535,148.2299805,-11.27000427,-72.5,-1.630998611,0.680000305,269.199707,388.3994141,137.9101563,-0.5,945,-0.0216855,0,18,5,-95,0.1,-0.4,-0.19,0.036272727,-0.068545455,-0.229181818,0.081318182,-0.111090909,0.031272727,-0.278716356,-0.089937888,-0.088509317,1.015,116.9401739,0.36289,-0.01848,-0.85118,0.6033,-4.3,-0.3,0.003055718,0.1,6.6,-0.17678,-0.00153,-5.75123913,-1.4,-3.972966507,1.4,0.022,-0.113,44500,32750,0.01,0.125,124.4,-0.6,-0.04786509,0.715826087,0.007096774
11/1/2013,1,-0.050000191,540.6601563,42.73999023,140.1799316,-3.659996033,-73,-1.850999832,3.922996521,-80.79980469,173.5908203,95.62988281,0.1,416,0.024351,-0.3,-20,-80,-270,0,0.4,0.1,-0.027009569,-0.031770335,0.00423445,-0.000239234,0.124090909,0.02062201,-0.206521739,-0.438438735,-0.23298419,0.832,109.3303261,-4.24653,-0.54844,-0.77331,-0.60693,1.9,-0.1,0.003200456,-0.07,0,0.19418,0.02087,-6.67426087,-1.3,-6.256507177,1.2,-0.097,0.088,-30300,-77300,-0.01,0.431,8.1,-0.2,-0.00333168,-2.483826087,-0.002763441
12/1/2013,0,0.020000458,490.25,20.75,116.6999512,0,0,0,2.503997803,98.5,217.0898438,81.87011719,0.2,2873,-0.0218962,-0.2,61,-185,372,0,-0.2,0.18,-0.182882206,0.036315789,0.205137845,-0.191102757,0.089047619,-0.00122807,-0.076666667,-0.141623377,-0.234220779,0.92,118.3522619,-0.17704,-0.42164,2.0509,-0.22567,7.4,0.1,-0.006368754,-0.07,0,0.02704,0.05391,3.761238095,0.8,-2.928471178,0.5,-0.012,-0.017,17800,7300,0.01,0.619,65.3,0,-0.07133781,1.268380952,0.000827957
1/1/2014,1,4.68999958,-877.8105469,-32.76000977,-72.70996094,4.769996643,-10.5,-0.876001358,-2.175994873,-238.7001953,-432.6699219,-114.6401367,-0.1,-3461,-0.0493759,-0.1,-37,13,234,0,0.1,-0.04,-0.147619048,0.053809524,0.07047619,-0.090952381,-0.12,-0.023333333,-0.090151515,-0.107467532,-0.119415584,0.933,78.47619048,0.17068,1.10171,-1.34233,0.17207,-1.3,0.1,-0.010696942,-0.03,14.2,0.12213,-0.12947,-3.008095238,1.8,0.281796537,2.6,-0.017,0.007,-19250,18250,-0.02,0.569,45.8,0.7,0.26233678,0.048571429,-0.013548387
2/1/2014,1,-4.409999847,622.8603516,52.15002441,204.2402344,5.099998474,81.30004883,2.099000931,-0.648002625,299.300293,458.2099609,146.4299316,0.2,5224,-0.0326282,0.1,39,-47,-349,0,0.2,-0.15,0.055238095,-0.066967419,-0.130877193,0.11047619,-0.10641604,0.009298246,-0.062181818,0.024181818,0.062772727,0.599,45.09010025,-3.64,-2.33397,-1.55449,-0.07641,0.4,0.1,0.015236657,0.1,0,0.02994,-0.18928,6.200225564,1.9,7.499727273,1.9,0.016,0.088,8500,-28000,0,0.259,98,0.1,-0.1719594,1.229047619,-0.005184332
3/1/2014,1,-0.119999886,135.9501953,-9.989990234,-109.1298828,-1.009994507,-38,-1.470001221,0.778999329,-211.300293,101.9091797,28.13012695,0.3,3875,0.0316704,0,6,-11,163,0,0,0.01,-0.049047619,0.072205514,0.123734336,-0.08047619,-0.041679198,-0.000250627,-0.132428571,-0.147190476,-0.222880952,0.56,76.90799499,3.56909,0.29749,-0.55529,-0.14735,-1.6,0,0.041436647,0.1,0,0.00814,0.21271,-0.013558897,1.3,26.86133333,1.4,0.027,0.143,-14250,-69550,0.01,0.481,29.3,-0.1,0.07177587,-0.633333333,0.011635945
4/1/2014,1,-0.470000267,123.1796875,-46.18005371,-84.43017578,-1.840003967,12.19995117,-0.614999771,-0.324996948,181.6000977,99.40039063,24.94995117,0.1,4207,0.2043045,-0.5,-35,-191,33,0.1,-0.3,-0.01,-0.141904762,0.018095238,0.061428571,-0.124285714,-0.103333333,-0.021428571,-0.070952381,-0.182857143,-0.102380952,0.307,-157.0528571,2.8725,1.07255,1.65177,0.18698,4.1,0,0.051527131,-0.1,-19.1,0.03289,0.28312,1.265238095,1.3,7.121212121,-0.5,-0.031,0.11,1750,-58200,0.01,0.44,49.6,0.2,0.12176892,-0.638571429,0.012268817
5/1/2014,1,-2.010000229,136.3300781,7.640014648,128.0600586,2.970001221,-50,-0.465999603,-0.731010437,64.5,129.1396484,79.83007813,-0.5,308,0.1030733,0.1,14,-118,346,0,-0.1,-0.15,0.004761905,-0.028095238,-0.108095238,0.067619048,-0.127619048,0.001428571,-0.074140787,0.001221532,0.044761905,0.267,16.06809524,-4.31706,-0.60665,-1.90593,-0.18913,-2.2,0.1,0.045321772,-0.03,0,0.05491,0.12914,0.108095238,-0.3,-9.865974026,1.2,0.145,0.048,-8950,-53600,0,0.45,63.3,0.2,-0.07536795,-1.722857143,-0.003236559
6/1/2014,0,0.170000076,109.4296875,58.45996094,165.5600586,0,0,0,-0.38999176,-100.6000977,223.1103516,71.88989258,0.5,1021,0.0151064,-0.2,12,-114,-346,0,0.3,0.04,-0.003809524,0.063333333,0.086190476,0.048095238,0.03,0.003333333,-0.193478261,-0.643126294,-0.278095238,0.402,197.3642857,-1.90329,-0.69127,-1.09278,0.42861,0.6,-0.2,0.033417483,-0.07,0,0.1344,-0.22003,3.617142857,0.3,4.806190476,0.1,-0.061,0.024,-300,-78650,0.01,0.313,53.9,0,-0.00232471,-0.933809524,0.008569892
7/1/2014,1,5.380001068,-263.2988281,-72.89001465,-38.41015625,-4.540000916,35.70007324,1.719999313,1.396995544,-13.79980469,-252.9902344,-48.98999023,0.5,240,-0.0425315,0.1,16,-139,57,0,-0.2,-0.06,-0.007727273,0.053982684,0.020497835,-0.031406926,-0.088181818,-0.009350649,0.19173913,0.165300207,0.181138716,0.515,101.3873377,2.21646,0.04674,0.75142,-0.3669,-0.7,0.2,0.017182446,0.17,-3.4,0.0488,-0.01778,-2.205649351,-0.3,13.39296537,0.4,0.037,0.004,-11750,-55250,-0.01,0.267,55,-0.1,-0.03353449,0.754935065,-0.004698925
8/1/2014,0,-4.86000061,535.1484375,54.2800293,210.5,-2.209999084,4.5,-0.974998474,1.277999878,89.69970703,319.8603516,140.1401367,-0.8,3246,-0.1383052,-0.1,-19,-43,112,0,0.3,-0.12,0.078203463,-0.033982684,-0.068116883,0.036168831,-0.130865801,0.006493506,0.246442688,0.549743083,0.318774704,0.638,30.70551948,0.29149,0.84727,0.91901,-0.12306,0.7,-0.1,0.003338509,-0.04,0,-0.01814,0.0116,-7.052445887,-1,-19.47010823,1.3,0,0.129,250,-28700,0,-0.038,29,-0.2,0.05841075,1.195541126,-0.002903226
9/1/2014,1,4.219999313,-55.54882813,-72.66992188,-86.87988281,-4.799995422,-75.30004883,-2.392000198,5.272003174,-197.0996094,-343.3603516,-51.08007813,0,-1720,-0.0084572,-0.2,-17,7,-50,0.1,-0.3,0.11,-0.002380952,0.094285714,0.142380952,-0.078095238,0.059047619,-0.012857143,0.198181818,0.4,0.088181818,0.69,86.7547619,-3.16069,-1.48689,-0.64405,-0.05561,2.1,-0.2,-0.009321184,0,0,0.07392,-0.02377,-3.324285714,-0.6,-8.665714286,0.7,0.019,0.083,-7000,-57050,0,0.017,40.9,0.2,-0.06854577,-0.025238095,0.000268817
10/1/2014,1,-2.279999733,347.6191406,71.82995605,137.3500977,-10.62000275,-39.40002441,-0.929000854,-0.177001953,-76.20019531,142.0703125,87.73999023,-0.1,913,0.0519717,-0.2,-25,-109,105,0.1,0.1,-0.23,0.115541126,-0.121212121,-0.227900433,0.033290043,-0.22,-0.003181818,0.251897233,0.5706917,0.454347826,0.737,-148.3557557,10.74703,5.34251,6.93958,0.12185,2.3,-0.1,-0.025210613,-0.06,6.3,0.11582,-0.02152,-8.81494824,-3,1.368095238,-1.1,0.039,0.058,-6250,-24500,0,-0.047,66.2,-0.1,0.12010477,4.592028986,0.000698925
11/1/2014,0,-0.699999809,437.7207031,-0.280029297,160.8896484,-14.38999939,4.099975586,-0.587999344,9.612998962,176.1000977,110.4101563,98.9699707,0.4,931,-0.001653,0.1,-19,-37,127,0.1,0,0.03,0.075808081,0.081767677,0.074646465,-0.01479798,-0.001666667,0.004848485,-0.013022774,0.272360248,-0.056728778,0.693,284.4716705,-8.03826,-4.64297,-7.04257,0.00681,1.9,-0.1,-0.040907104,0.03,0,-0.04039,0.07097,-8.607482838,-2.5,-15.74052632,-0.4,0.041,0.047,2850,-14450,0,-0.447,38.8,0.2,0.01233556,-4.645537757,0.002967742
12/1/2014,0,5.870000839,-5.169921875,31.4699707,-55.58007813,-12.88000107,8.700073242,0.07599926,0.632003784,-156.5,-116.1699219,-9.520019531,-0.6,-3320,-0.0332398,-0.2,24,-71,-152,0,0,-0.12,0.071010101,0.108232323,0.019444444,-0.014747475,-0.205151515,0.007424242,0.609761905,1.164220779,0.618290043,0.715,44.99925837,0.39648,1.58793,1.97498,-0.06785,4.8,0,-0.061579316,0,0,0.03713,0.19117,-16.49901914,-3.9,-3.34492823,-0.8,0.005,-0.045,-7100,-28800,0.03,-0.731,80.1,0.4,-0.32857489,2.879114833,0.030580645
1/1/2015,1,1.76999855,-658.1210938,-39.30993652,-100.8095703,-5.029998779,94.59997559,1.626999855,-2.008003235,183.2998047,-302.0205078,-113.1599121,-0.3,-2739,0.0145271,0.1,-60,-60,-106,0.1,0.1,-0.33,0.042545455,-0.083954545,-0.2655,0.000636364,-0.378181818,-0.001590909,-0.048333333,0.127683983,0.218376623,0.584,-58.99986364,9.04386,2.29769,3.57038,0.68321,4.5,-0.3,-0.08131566,0.1,5.4,0.10889,-0.17086,-12.07145455,-5,-9.818831169,0.7,0.081,0.079,3100,-30200,-0.01,-1.505,60.7,0.3,0.32521743,2.827227273,-0.007741935
2/1/2015,0,-7.629999161,967.75,67.97998047,328.2895508,0,0,0,2.167228699,197.300293,525.5703125,210.1398926,-0.3,-604,-0.0036561,-0.2,59,-131,203,0.1,-0.1,0.1,-0.041421053,0.067447368,0.098131579,0.049052632,0.111315789,-0.009605263,-0.474285714,-0.922380952,-0.582857143,0.496,180.5542895,-9.2601,-3.56802,-5.69164,-0.62216,-2.7,0.3,-0.095113484,-0.1,0,0.0534,-0.10253,3.365210526,-0.9,-11.15921429,-0.5,0.002,0.003,13650,-9550,0,0.595,133.4,0.1,-0.17156242,-3.215289474,-0.004124424
